id,published_parsed,published,title,arxiv_primary_category,tags,summary
http://arxiv.org/abs/cond-mat/0507226v2,"time.struct_time(tm_year=2005, tm_mon=7, tm_mday=10, tm_hour=5, tm_min=34, tm_sec=55, tm_wday=6, tm_yday=191, tm_isdst=0)",2005-07-10T05:34:55Z,"Density-matrix renormalization group study of pairing when
  electron-electron and electron-phonon interactions coexist: effect of the
  electronic band structure",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.supr-con']","Density-matrix renormalization group is used to study the pairing when both
of electron-electron and electron-phonon interactions are strong in the
Holstein-Hubbard model at half-filling in a region intermediate between the
adiabatic (Migdal's) and antiadiabatic limits. We have found: (i) the pairing
correlation obtained for a one-dimensional system is nearly degenerate with the
CDW correlation in a region where the phonon-induced attraction is comparable
with the electron-electron repulsion, but (ii) pairing becomes dominant when we
destroy the electron-hole symmetry in a trestle lattice. This provides an
instance in which pairing can arise, in a lattice-structure dependent manner,
from coexisting electron-electron and electron-phonon interactions."
http://arxiv.org/abs/1602.06029v1,"time.struct_time(tm_year=2016, tm_mon=2, tm_mday=19, tm_hour=2, tm_min=30, tm_sec=50, tm_wday=4, tm_yday=50, tm_isdst=0)",2016-02-19T02:30:50Z,Tunable electron-electron interactions in LaAlO3/SrTiO3 nanostructures,cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mes-hall', 'cond-mat.supr-con']","The interface between the two complex oxides LaAlO3 and SrTiO3 has remarkable
properties that can be locally reconfigured between conducting and insulating
states using a conductive atomic force microscope. Prior investigations of
sketched quantum dot devices revealed a phase in which electrons form pairs,
implying a strongly attractive electron-electron interaction. Here, we show
that these devices with strong electron-electron interactions can exhibit a
gate-tunable transition from a pair-tunneling regime to a single-electron
(Andreev bound state) tunneling regime where the interactions become repulsive.
The electron-electron interaction sign change is associated with a Lifshitz
transition where the dxz and dyz bands start to become occupied. This
electronically tunable electron-electron interaction, combined with the
nanoscale reconfigurability of this system, provides an interesting starting
point towards solid-state quantum simulation."
http://arxiv.org/abs/1602.07484v2,"time.struct_time(tm_year=2016, tm_mon=2, tm_mday=24, tm_hour=12, tm_min=40, tm_sec=54, tm_wday=2, tm_yday=55, tm_isdst=0)",2016-02-24T12:40:54Z,"New many-particle system consisting of electron pairs and holes in a
  two-dimensional crystal",cond-mat.str-el,['cond-mat.str-el'],"When atoms are organized into a crystal, the single-electron energy levels of
individual atoms form energy bands. However, there also exist electron-pair
states in atoms. We found previously that the counterpart of these
electron-pair states of individual atoms may survive in a two-dimensional
square-lattice crystal. When the amplitude of the crystal potential is larger
than a certain value, a metastable electron-pair band arises between the two
lowest single-electron energy bands. In this paper, we demonstrate that the
many-particle exchange-correlation corrections renormalize the energy bands and
may stabilize the electron pairs for certain hole and electron-pair densities
in the two-dimensional crystal. Therefore, depending upon the crystal potential
and free carrier densities, there may exist a new many-particle system
consisting of electron pairs and holes. Furthermore, we calculate the
charge-density excitation spectrum in this new many-particle system."
http://arxiv.org/abs/1610.03789v1,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=12, tm_hour=17, tm_min=2, tm_sec=25, tm_wday=2, tm_yday=286, tm_isdst=0)",2016-10-12T17:02:25Z,Suprathermal electron distributions in the solar transition region,astro-ph.SR,"['astro-ph.SR', 'physics.space-ph']","Suprathermal tails are a common feature of solar wind electron velocity
distributions, and are expected in the solar corona. From the corona,
suprathermal electrons can propagate through the steep temperature gradient of
the transition region towards the chromosphere, and lead to non-Maxwellian
electron velocity distribution functions (VDFs) with pronounced suprathermal
tails. We calculate the evolution of a coronal electron distribution through
the transition region in order to quantify the suprathermal electron population
there. A kinetic model for electrons is used which is based on solving the
Boltzmann-Vlasov equation for electrons including Coulomb collisions with both
ions and electrons. Initial and chromospheric boundary conditions are
Maxwellian VDFs with densities and temperatures based on a background fluid
model. The coronal boundary condition has been adopted from earlier studies of
suprathermal electron formation in coronal loops. The model results show the
presence of strong suprathermal tails in transition region electron VDFs,
starting at energies of a few 10 eV. Above electron energies of 600 eV,
electrons can traverse the transition region essentially collision-free. The
presence of strong suprathermal tails in transition region electron VDFs shows
that the assumption of local thermodynamic equilibrium is not justified there.
This has a significant impact on ionization dynamics, as is shown in a
companion paper."
http://arxiv.org/abs/2001.01144v1,"time.struct_time(tm_year=2020, tm_mon=1, tm_mday=5, tm_hour=0, tm_min=31, tm_sec=44, tm_wday=6, tm_yday=5, tm_isdst=0)",2020-01-05T00:31:44Z,Nanostructured-membrane electron phase plates,physics.app-ph,"['physics.app-ph', 'cond-mat.mes-hall', 'quant-ph']","Electron beams can acquire designed phase modulations by passing through
nanostructured material phase plates. These phase modulations enable electron
wavefront shaping and benefit electron microscopy, spectroscopy, lithography,
and interferometry. However, in the fabrication of electron phase plates, the
typically used focused-ion-beam-milling method limits the fabrication
throughput and hence the active area of the phase plates. Here, we fabricated
large-area electron phase plates with electron-beam lithography and
reactive-ion-etching. The phase plates are characterized by electron
diffraction in transmission electron microscopes with various electron
energies, as well as diffractive imaging in a scanning electron microscope. We
found the phase plates could produce a null in the center of the bright-field
based on coherent interference of diffractive beams. Our work adds capabilities
to the fabrication of electron phase plates. The nullification of the direct
beam and the tunable diffraction efficiency demonstrated here also paves the
way towards novel dark-field electron-microscopy techniques and tunable
electron phase plates."
http://arxiv.org/abs/0901.3612v2,"time.struct_time(tm_year=2009, tm_mon=1, tm_mday=23, tm_hour=19, tm_min=22, tm_sec=41, tm_wday=4, tm_yday=23, tm_isdst=0)",2009-01-23T19:22:41Z,"Why holes are not like electrons. III. How holes in the normal state
  turn into electrons in the superconducting state",cond-mat.supr-con,"['cond-mat.supr-con', 'cond-mat.str-el']","In recent work, we discussed the difference between electrons and holes in
energy band in solids from a many-particle point of view, originating in the
electron-electron interaction[1], and from a single particle point of view,
originating in the electron-ion interaction[2]. We proposed that
superconductivity in solids only occurs when the Fermi level is close to the
top of a band (hole carriers), that it originates in `undressing' of carriers
from $both$ the electron-electron and the electron-ion interaction, and that as
a consequence holes in the normal state behave like electrons in the
superconducting state[3]. However, the connection between both undressing
effects was left unclear, as was left unclear how the transformation from hole
behavior to electron behavior occurs. Here we clarify these questions by
showing that the same electron-electron interaction physics that promotes
pairing of hole carriers and undressing of carriers from the electron-electron
interaction leads to undressing of carriers from the electron-ion interaction
and transforms the behavior of carriers from hole-like to electron-like.
Furthermore this phenomenon is connected with the expulsion of negative charge
that we predict to occur in superconductors. These unexpected connections
support the validity of our theoretical framework, the theory of hole
superconductivity, to explain superconductivity in solids."
http://arxiv.org/abs/1004.0638v2,"time.struct_time(tm_year=2010, tm_mon=4, tm_mday=5, tm_hour=14, tm_min=18, tm_sec=25, tm_wday=0, tm_yday=95, tm_isdst=0)",2010-04-05T14:18:25Z,"Electron spin relaxation in graphene from a microscopic approach: Role
  of electron-electron interaction",cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'cond-mat.mes-hall']","Electron spin relaxation in graphene on a substrate is investigated from the
fully microscopic kinetic spin Bloch equation approach. All the relevant
scatterings, such as the electron-impurity, electron--acoustic-phonon,
electron--optical-phonon, electron--remote-interfacial-phonon, as well as
electron-electron Coulomb scatterings, are explicitly included. Our study
concentrates on clean intrinsic graphene, where the spin-orbit coupling from
the adatoms can be neglected. We discuss the effect of the electron-electron
Coulomb interaction on spin relaxation under various conditions. It is shown
that the electron-electron Coulomb scattering plays an important role in spin
relaxation at high temperature. We also find a significant increase of the spin
relaxation time for high spin polarization even at room temperature, which is
due to the Coulomb Hartree-Fock contribution-induced effective longitudinal
magnetic field. It is also discovered that the spin relaxation time increases
with the in-plane electric field due to the hot-electron effect, which is
different from the non-monotonic behavior in semiconductors. Moreover, we show
that the electron-electron Coulomb scattering in graphene is not strong enough
to establish the steady-state hot-electron distribution in the literature and
an alternative approximate one is proposed based on our computation."
http://arxiv.org/abs/1708.08076v3,"time.struct_time(tm_year=2017, tm_mon=8, tm_mday=27, tm_hour=10, tm_min=46, tm_sec=54, tm_wday=6, tm_yday=239, tm_isdst=0)",2017-08-27T10:46:54Z,"Electron loss from hydrogen-like highly charged ions in collisions with
  electrons, protons and light atoms",physics.atom-ph,['physics.atom-ph'],"We study electron loss from a hydrogen-like highly charged ion by the impact
of equivelocity electrons and protons and also in collisions with hydrogen and
helium. The collision velocity $v$ varies between $v_{min}$ and $v_{max}$,
where $v_{min}$ and $v_{max}$ correspond to the energy threshold
$\varepsilon_{th}$ for electron loss in collisions with a free electron and to
$\approx 5 \, \varepsilon_{th}$, respectively. Our results show that in this
range of $v$: i) compared to equivelocity electrons protons are more effective
in inducing electron loss (due to a substantially larger volume of the
effectively available final-state electron momentum space), ii) the relative
(compared to protons) effectiveness of electron projectiles grows with increase
in the atomic number of a highly charged ion, iii) a substantial part of the
volume of the final-state-electron momentum space, kinematically available in
collisions with electrons, is weaker populated in collisions with protons than
with electrons, iv) even when the total loss cross sections in collisions with
electrons and protons become already equal the spectra of the outgoing
electrons still remain quite different in almost the entire volume of the
final-state-electron momentum space. The points i) and iii), in particular,
mean that in collisions with hydrogen target the contributions to the loss
process from the interactions with the nucleus and the electron(s) of the atom
would be to a large extent separated in the final-state-electron momentum
space."
http://arxiv.org/abs/2005.02358v1,"time.struct_time(tm_year=2020, tm_mon=5, tm_mday=5, tm_hour=17, tm_min=44, tm_sec=12, tm_wday=1, tm_yday=126, tm_isdst=0)",2020-05-05T17:44:12Z,Coulomb-blockade-controlled single-electron point source,cond-mat.mes-hall,['cond-mat.mes-hall'],"Coulomb blockade is a fundamental phenomenon in physics enabling transfer of
individual electrons one by one into electrically isolated nanostructures such
as nanowires or quantum dots and thereby creation of sources of single
electrons. Nowadays, solid-state single-electron sources are key elements of
the emerging new technologies of quantum information processing and
single-electron electronics. Moreover, advanced research in free-electron
quantum optics and developments in electron microscopy require the point
sources of free electrons in vacuum, which can be controlled on a single
electron level. However, up to now, single-electron vacuum guns were not
realized in practice. The problems to be solved include the formation of stable
tip-shaped heterostructured emitters and control of liberated electrons in time
and energy domain. Here we overcome these challenges by creating a field
emission (FE) electron source based on a carbon nanowire coupled to an
ultra-sharp diamond tip by a tunnel junction. Using energy spectroscopy, we
directly observe Coulomb oscillations of the electron Fermi level in the
nanowire at room temperature and FE currents up to 1 $\mu$A. We reveal that the
oscillations are suppressed at high FE current either by Joule heating or due
to the high tunneling resistance, depending on the nanowire charging time,
ranging from about 25 fs to 1 ps. We anticipate that the combination of
introduced carbon single-electron sources with laser-induced gating is highly
promising for the creation of coherent ultrashort free-electron bunches of
interest for low-energy electron holography and ultrafast electron or X-ray
imaging and spectroscopy."
http://arxiv.org/abs/cond-mat/9707099v1,"time.struct_time(tm_year=1997, tm_mon=7, tm_mday=10, tm_hour=8, tm_min=54, tm_sec=15, tm_wday=3, tm_yday=191, tm_isdst=0)",1997-07-10T08:54:15Z,"Addition energies of a Quantum Dot with harmonic electron-electron
  interactions",cond-mat.mes-hall,['cond-mat.mes-hall'],"We study a two dimensional electron system in a parabolic confining potential
and constant magnetic field for the case of harmonic electron-electron
interaction. We present analytic results for the electrochemical potential
versus magnetic field and discuss the effects of correlation in connection with
the addition energy of a Quantum Dot with few electrons."
http://arxiv.org/abs/cond-mat/0102219v1,"time.struct_time(tm_year=2001, tm_mon=2, tm_mday=12, tm_hour=23, tm_min=9, tm_sec=16, tm_wday=0, tm_yday=43, tm_isdst=0)",2001-02-12T23:09:16Z,Conductivity of the classical two-dimensional electron gas,cond-mat.str-el,['cond-mat.str-el'],"We discuss the applicability of the Boltzmann equation to the classical
two-dimensional electron gas. We show that in the presence of both the
electron-impurity and electron-electron scattering the Boltzmann equation can
be inapplicable and the correct result for conductivity can be different from
the one obtained from the kinetic equation by a logarithmically large factor."
http://arxiv.org/abs/cond-mat/0309328v2,"time.struct_time(tm_year=2003, tm_mon=9, tm_mday=12, tm_hour=21, tm_min=54, tm_sec=23, tm_wday=4, tm_yday=255, tm_isdst=0)",2003-09-12T21:54:23Z,"Electronic properties of structural twin and antiphase boundaries in
  materials with strong electron-lattice couplings",cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'cond-mat.str-el']","Using a symmetry-based atomic scale theory of lattice distortions, we
demonstrate that elastic textures, such as twin and antiphase boundaries, can
generate intricate electronic inhomogeneities in materials with strong
electron-lattice coupling, as observed in perovskite manganites and other
functional materials."
http://arxiv.org/abs/physics/0310043v1,"time.struct_time(tm_year=2003, tm_mon=10, tm_mday=9, tm_hour=12, tm_min=54, tm_sec=27, tm_wday=3, tm_yday=282, tm_isdst=0)",2003-10-09T12:54:27Z,Restoration of Many Electron Wave Functions from One-Electron Density,physics.chem-ph,['physics.chem-ph'],"General theorem describing a relation between diagonal of one-electron
density matrix and a certain class of many-electron ensembles of determinant
states is proved. As a corollary to this theorem a constructive proof of
sufficiency of Coleman's representability conditions is obtained. It is shown
that there exist rigorous schemes for construction of energy of many-electron
system as functionals of one-electron density."
http://arxiv.org/abs/0704.1295v1,"time.struct_time(tm_year=2007, tm_mon=4, tm_mday=10, tm_hour=19, tm_min=49, tm_sec=21, tm_wday=1, tm_yday=100, tm_isdst=0)",2007-04-10T19:49:21Z,"Electronic structure of the noncentrosymmetric superconductor
  Mg10Ir19B16",cond-mat.supr-con,['cond-mat.supr-con'],"Electronic structure of a novel superconducting noncentrosymmetric compound
Mg10Ir19B16 was calculated using the Korringa-Kohn-Rostoker method. Electronic
part of the electron-phonon coupling constant, McMillan-Hopfield parameters,
were calculated using the rigid-muffin-tin approximation (RMTA). The magnitude
of the electron-phonon coupling constant, analysing atomic contributions, is
discussed. Our results show, that superconductivity in Mg10Ir19B16 is
presumably mediated by electron-phonon interaction."
http://arxiv.org/abs/0802.3464v1,"time.struct_time(tm_year=2008, tm_mon=2, tm_mday=23, tm_hour=21, tm_min=9, tm_sec=59, tm_wday=5, tm_yday=54, tm_isdst=0)",2008-02-23T21:09:59Z,An electronic radiation of blackbody: Cosmic electron background,physics.gen-ph,['physics.gen-ph'],"The Universe owns the electronic radiation of blackbody at temperature 2.725
K, which we call the cosmic electron background. We calculate its radiation
spectrum. The energy distribution of number density of electrons in the cosmic
electron background becomes zero as energy goes to both zero and infinity. It
has one maximum peak near the energy level of 10**(-23) J."
http://arxiv.org/abs/0808.3675v2,"time.struct_time(tm_year=2008, tm_mon=8, tm_mday=27, tm_hour=11, tm_min=5, tm_sec=27, tm_wday=2, tm_yday=240, tm_isdst=0)",2008-08-27T11:05:27Z,How do we interrogate the electrons without roughing them up?,cond-mat.str-el,['cond-mat.str-el'],"Electrons are indistinguishable, but the energy of each electron is different
in different materials and if we can exploit this energy, then we can
systematically study the changes of electronic properties in non free-electron
metals."
http://arxiv.org/abs/1509.08712v1,"time.struct_time(tm_year=2015, tm_mon=9, tm_mday=29, tm_hour=12, tm_min=15, tm_sec=6, tm_wday=1, tm_yday=272, tm_isdst=0)",2015-09-29T12:15:06Z,"Wavefunctions for large systems as basis for electronic structure
  calculations",cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'physics.chem-ph']","Electronic structure calculations for solids based on many-electron
wavefunctions have been hampered by the argument that for large electron
numbers wavefunctions are not a legitimate scientific concept, because they
face an exponential wall problem. We show that this problem can be avoided by
using cumulant techniques in formulating wavefunctions. Therefore calculations
for solids based on many-electron functions are possible and useful. This
includes also systems with strongly correlated electrons."
http://arxiv.org/abs/1601.02855v1,"time.struct_time(tm_year=2016, tm_mon=1, tm_mday=6, tm_hour=10, tm_min=54, tm_sec=37, tm_wday=2, tm_yday=6, tm_isdst=0)",2016-01-06T10:54:37Z,"On the emission of the fast $δ-$electrons during nuclear
  $β^{-}$-decay in few-electron atoms",nucl-th,"['nucl-th', 'physics.atom-ph']","We discuss a possibility to observe fast secondary electrons
($\delta-$electrons) during nuclear $\beta^{-}$-decay in few-electron atoms and
ions. Formulas for the corresponding probabilities and explicit expression for
the energy spectrum of $\delta-$electrons are derived in the closed analytical
forms."
http://arxiv.org/abs/1901.04652v1,"time.struct_time(tm_year=2019, tm_mon=1, tm_mday=15, tm_hour=4, tm_min=13, tm_sec=9, tm_wday=1, tm_yday=15, tm_isdst=0)",2019-01-15T04:13:09Z,Modeling the relaxation processes of photoexcited solids: A short review,cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'cond-mat.str-el']","Ultrafast electron dynamics of solids after an absorption of femtosecond
laser pulse is governed by electron-electron, electron-phonon, phonon-electron,
and phonon-phonon collisions. It is of importance to construct a framework for
interpreting experimental observations correctly. In this paper we review
recent developments of modeling the relaxation dynamics of solids. We discuss
the ultrafast relaxation in respect to the effective temperature dynamics and
the excess energy dynamics."
http://arxiv.org/abs/1401.7174v1,"time.struct_time(tm_year=2014, tm_mon=1, tm_mday=28, tm_hour=13, tm_min=29, tm_sec=9, tm_wday=1, tm_yday=28, tm_isdst=0)",2014-01-28T13:29:09Z,Sculpturing the Electron Wave Function,physics.optics,['physics.optics'],"Coherent electrons such as those in electron microscopes, exhibit wave
phenomena and may be described by the paraxial wave equation. In analogy to
light-waves, governed by the same equation, these electrons share many of the
fundamental traits and dynamics of photons. Today, spatial manipulation of
electron beams is achieved mainly using electrostatic and magnetic fields.
Other demonstrations include simple phase-plates and holographic masks based on
binary diffraction gratings. Altering the spatial profile of the beam may be
proven useful in many fields incorporating phase microscopy, electron
holography, and electron-matter interactions. These methods, however, are
fundamentally limited due to energy distribution to undesired diffraction
orders as well as by their binary construction. Here we present a new method in
electron-optics for arbitrarily shaping of electron beams, by precisely
controlling an engineered pattern of thicknesses on a thin-membrane, thereby
molding the spatial phase of the electron wavefront. Aided by the past decade's
monumental leap in nano-fabrication technology and armed with light-optic's
vast experience and knowledge, one may now spatially manipulate an electron
beam's phase in much the same way light waves are shaped simply by passing them
through glass elements such as refractive and diffractive lenses. We show
examples of binary and continuous phase-plates and demonstrate the ability to
generate arbitrary shapes of the electron wave function using a holographic
phase-mask. This opens exciting new possibilities for microscopic studies of
materials using shaped electron beams and enables electron beam lithography
without the need to move the electron beam or the sample, as well as high
resolution inspection of electronic chips by structured electron illumination."
http://arxiv.org/abs/1309.0283v2,"time.struct_time(tm_year=2013, tm_mon=9, tm_mday=2, tm_hour=1, tm_min=22, tm_sec=2, tm_wday=0, tm_yday=245, tm_isdst=0)",2013-09-02T01:22:02Z,"Optical properties of charged quantum dots doped with a single magnetic
  impurity",cond-mat.mes-hall,['cond-mat.mes-hall'],"We present a microscopic theory of the optical properties of self-assembled
quantum dots doped with a single magnetic manganese (Mn) impurity and
containing a controlled number of electrons. The single-particle electron and
heavy-hole electronic shells are described by two-dimensional harmonic
oscillators. The electron-electron, electron-hole Coulomb as well as the
short-range electron spin-Mn spin and hole spin-Mn spin contact exchange
interactions are included. The electronic states of the photo-excited
electron-hole-Mn complex and of the final electron-Mn complex are expanded in a
finite number of configurations and the full interacting Hamiltonian is
diagonalized numerically. The emission spectrum is predicted as a function of
photon energy for a given number of electrons and different number of confined
electronic quantum dot shells. We show how emission spectra allow to identify
the number of electronic shells, the number of electrons populating these
shells and, most importantly, their spin. We show that electrons not
interacting directly with the spin of Mn ion do so via electron-electron
interactions. This indirect interaction is a strong effect even when Mn
impurity is away from the quantum dot center."
http://arxiv.org/abs/1910.13505v2,"time.struct_time(tm_year=2019, tm_mon=10, tm_mday=29, tm_hour=20, tm_min=0, tm_sec=5, tm_wday=1, tm_yday=302, tm_isdst=0)",2019-10-29T20:00:05Z,Correlations Between Conduction Electrons in Dense Plasmas,physics.plasm-ph,['physics.plasm-ph'],"Most treatments of electron-electron correlations in dense plasmas either
ignore them entirely (random phase approximation) or neglect the role of ions
(jellium approximation). In this work, we go beyond both these approximations
to derive a new formula for the electron-electron static structure factor which
properly accounts for the contributions of both ionic structure and
quantum-mechanical dynamic response in the electrons. The result can be viewed
as a natural extension of the quantum Ornstein-Zernike theory of ionic and
electronic correlations, and it is suitable for dense plasmas in which the ions
are classical and the conduction electrons are quantum-mechanical. The
corresponding electron-electron pair distribution functions are compared with
the results of path integral Monte Carlo simulations, showing good agreement
whenever no strong electron resonance states are present. We construct
approximate potentials of mean force which describe the effective screened
interaction between electrons. Significant deviations from Debye-H\""uckel
screening are present at temperatures and densities relevant to high energy
density experiments involving warm and hot dense plasmas. The presence of
correlations between conduction electrons is likely to influence the
electron-electron contribution to the electron and thermal conductivity. It is
expected that excitation processes involving the conduction electrons (e.g.,
free-free absorption) will also be affected."
http://arxiv.org/abs/2011.04808v1,"time.struct_time(tm_year=2020, tm_mon=11, tm_mday=9, tm_hour=22, tm_min=16, tm_sec=52, tm_wday=0, tm_yday=314, tm_isdst=0)",2020-11-09T22:16:52Z,"The role of electron-electron collisions for magnetotransport at
  intermediate temperatures",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mes-hall']","We discuss galvanomagnetic and thermomagnetic effects in disordered
electronic systems focusing on intermediate temperatures, for which
electron-electron scattering and electron-impurity scattering occur at similar
rates, while phonon-related effects can be neglected. In particular, we explore
how electric and thermal currents driven either by an electric field or by a
temperature gradient are affected by the interplay of momentum-dependent
electron-impurity scattering, electron-electron scattering, and the presence of
a magnetic field. We find that the electric resistance, the Seebeck coefficient
and the Nernst coefficient are particularly sensitive to the momentum
dependence of the electron-impurity scattering rate at intermediate
temperatures. A sufficiently strong momentum dependence of the
electron-impurity scattering rate can induce a sign change of the Seebeck
coefficient. This sign change can be suppressed by a perpendicular magnetic
field. The temperature and magnetic field dependence of the Seebeck coefficient
can be used for measuring the magnitude of the electron-impurity and
electron-electron scattering rates. The Nernst coefficient vanishes for
momentum-independent electron-impurity scattering, but displays a maximum at
finite temperatures once the momentum dependence is accounted for. By contrast,
the Hall coefficient and the Righi-Leduc coefficient display only a weak
dependence on the momentum dependence of the electron-impurity scattering at
intermediate temperatures."
http://arxiv.org/abs/astro-ph/0607553v1,"time.struct_time(tm_year=2006, tm_mon=7, tm_mday=25, tm_hour=3, tm_min=41, tm_sec=5, tm_wday=1, tm_yday=206, tm_isdst=0)",2006-07-25T03:41:05Z,Pair emission from bare magnetized strange stars,astro-ph,['astro-ph'],"The dominant emission from bare strange stars is thought to be
electron-positron pairs, produced through spontaneous pair creation (SPC) in a
surface layer of electrons tied to the star by a superstrong electric field.
The positrons escape freely, but the electrons are directed towards the star
and quickly fill all available states, such that their degeneracy suppresses
further SPC. An electron must be reflected and gain energy in order to escape,
along with the positron. Each escaping electron leaves a hole that is
immediately filled by another electron through SPC. We discuss the collisional
processes that produce escaping electrons. When the Landau quantization of the
motion perpendicular to the magnetic field is taken into account,
electron-electron collisions can lead to an escaping electron only through a
multi-stage process involving higher Landau levels. Although the available
estimates of the collision rate are deficient in several ways, it appears that
the rate is too low for electron-electron collisions to be effective. A simple
kinetic model for electron-quark collisions leads to an estimate of the rate of
pair production that is analogous to thermionic emission, but the work function
is poorly determined."
http://arxiv.org/abs/cond-mat/9501083v1,"time.struct_time(tm_year=1995, tm_mon=1, tm_mday=19, tm_hour=1, tm_min=33, tm_sec=5, tm_wday=3, tm_yday=19, tm_isdst=0)",1995-01-19T01:33:05Z,"Nonequilibrium total dielectric function approach to the electron
  Boltzmann equation for inelastic scattering in doped polar semiconductors",cond-mat,['cond-mat'],"This paper describes a simple and general method for deriving the inelastic
collision term in the electron Boltzmann equation for scattering from a coupled
electron-phonon system, and applies the method to the case of doped polar
semiconductors. In the Born approximation, the inelastic differential
scattering rate $W^{inel}$ can be expressed in terms of the nonequilibrium
total dynamic dielectric function, which includes both electronic and lattice
contributions. Within the random-phase approximation $W^{inel}$ separates into
two components: an electron-electron interaction containing the nonequilibrium
distribution function for excitations of the electron gas, and a Fr\""{o}hlich
interaction including the phonon distribution function and self-energy due to
polarization of the electrons. Each of these two interactions is screened by
only the electronic part of the total dielectric function which contains the
high frequency dielectric constant, unlike commonly used expressions which
contain the static dielectric constant. Detailed balance between plasmons and
electron-hole pairs in steady state is used to eliminate the nonequilibrium
plasmon distribution from the Boltzmann equation, resulting in a dynamically
screened electron-electron collision term. The phonon self-energy modifies the
longitudinal optical phonon dispersion so that two hybrid normal modes
contribute to the electron-phonon collision term."
http://arxiv.org/abs/cond-mat/0207644v1,"time.struct_time(tm_year=2002, tm_mon=7, tm_mday=26, tm_hour=14, tm_min=50, tm_sec=13, tm_wday=4, tm_yday=207, tm_isdst=0)",2002-07-26T14:50:13Z,"Dynamic correlations in symmetric electron-electron and electron-hole
  bilayers",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mes-hall']","The ground-state behavior of the symmetric electron-electron and
electron-hole bilayers is studied by including dynamic correlation effects
within the quantum version of Singwi, Tosi, Land, and Sjolander (qSTLS) theory.
The static pair-correlation functions, the local-field correction factors, and
the ground-state energy are calculated over a wide range of carrier density and
layer spacing. The possibility of a phase transition into a density-modulated
ground state is also investigated. Results for both the electron-electron and
electron-hole bilayers are compared with those of recent diffusion Monte Carlo
(DMC) simulation studies. We find that the qSTLS results differ markedly from
those of the conventional STLS approach and compare in the overall more
favorably with the DMC predictions. An important result is that the qSTLS
theory signals a phase transition from the liquid to the coupled Wigner crystal
ground state, in both the electron-electron and electron-hole bilayers, below a
critical density and in the close proximity of layers (d <~ r_sa_0^*), in
qualitative agreement with the findings of the DMC simulations."
http://arxiv.org/abs/cond-mat/0605259v1,"time.struct_time(tm_year=2006, tm_mon=5, tm_mday=10, tm_hour=10, tm_min=16, tm_sec=11, tm_wday=2, tm_yday=130, tm_isdst=0)",2006-05-10T10:16:11Z,"Effect of the Coulomb interaction on the electron relaxation of
  weakly-confined quantum dot systems",cond-mat.mes-hall,['cond-mat.mes-hall'],"We study acoustic-phonon-induced relaxation of charge excitations in single
and tunnel-coupled quantum dots containing few confined interacting electrons.
The Full Configuration Interaction approach is used to account for the
electron-electron repulsion. Electron-phonon interaction is accounted for
through both deformation potential and piezoelectric field mechanisms. We show
that electronic correlations generally reduce intradot and interdot transition
rates with respect to corresponding single-electron transitions, but this
effect is lessened by external magnetic fields. On the other hand,
piezoelectric field scattering is found to become the dominant relaxation
mechanism as the number of confined electrons increases. Previous proposals to
strongly suppress electron-phonon coupling in properly designed single-electron
quantum dots are shown to hold also in multi-electron devices. Our results
indicate that few-electron orbital degrees of freedom are more stable than
single-electron ones."
http://arxiv.org/abs/physics/0411001v1,"time.struct_time(tm_year=2004, tm_mon=10, tm_mday=29, tm_hour=21, tm_min=50, tm_sec=55, tm_wday=4, tm_yday=303, tm_isdst=0)",2004-10-29T21:50:55Z,"Study of charge-charge coupling effects on dipole emitter relaxation
  within a classical electron-ion plasma description",physics.plasm-ph,"['physics.plasm-ph', 'physics.atom-ph']","Studies of charge-charge (ion-ion, ion-electron, and electron-electron)
coupling properties for ion impurities in an electron gas and for a two
component plasma are carried out on the basis of a regularized electron-ion
potential without short-range Coulomb divergence. This work is motivated in
part by questions arising from recent spectroscopic measurements revealing
discrepancies with present theoretical descriptions. Many of the current
radiative property models for plasmas include only single electron-emitter
collisions and neglect some or all charge-charge interactions. A molecular
dynamics simulation of dipole relaxation is proposed here to allow proper
account of many electron-emitter interactions and all charge-charge couplings.
As illustrations, molecular dynamics simulations are reported for the cases of
a single ion imbedded in an electron plasma and for a two-component
ion-electron plasma. Ion-ion, electron-ion, and electron-electron coupling
effects are discussed for hydrogen-like Balmer alpha lines."
